county_name,is_treatment,data_year,retail_priv_estabs_count,retail_priv_employment,retail_priv_annual_pay,retail_priv_weekly_wage,retail_priv_total_wages,all_priv_estabs_count,all_priv_employment,all_priv_annual_pay,all_priv_weekly_wage,all_priv_total_wages,all_tc_estabs_count,all_tc_employment,all_tc_annual_pay,all_tc_weekly_wage,all_tc_total_wages,retail_share_of_private_employment,retail_relative_wage
Rutland_County,1,2020,323,3292,35062,674,115425102,2218,20316,50062,963,1017076111,2345,24020,50126,964,1204020554,0.16203977160858438,0.7003715392912788
Rutland_County,1,2021,318,3317,36071,694,119651897,2327,20924,51219,985,1071695373,2454,24512,51270,986,1256719713,0.15852609443701013,0.7042503758370917
Rutland_County,1,2022,307,3383,37700,725,127534476,2402,21333,54537,1049,1163461679,2529,24948,54286,1044,1354309871,0.1585806028219191,0.6912738141078534
Rutland_County,1,2023,307,3427,39364,757,134914859,2466,21487,56094,1079,1205268081,2593,25139,55907,1075,1405442382,0.15949178573090705,0.7017506328662602
Sangamon_County,1,1990,636,12408,12564,242,155895826,3814,72187,19132,368,1381057155,4002,133389,23638,455,3153063070,0.17188690484436256,0.6567008153878319
Sangamon_County,1,1991,673,12981,12655,243,164282435,4023,70945,20298,390,1440019471,4213,132191,24966,480,3300233589,0.18297272535062373,0.6234604394521628
Sangamon_County,1,1992,672,12513,13561,261,169685786,4143,71132,21915,421,1558825753,4337,130910,26012,500,3405162691,0.17591238823595567,0.6187999087383071
Sangamon_County,1,1993,680,10648,15102,290,160812099,4349,70927,22579,434,1601481016,4538,132530,26989,519,3576784912,0.15012618607864425,0.6688515877585367
Sangamon_County,1,1994,684,10903,15435,297,168284616,4451,72192,23369,449,1687041050,4642,134754,28073,540,3782932299,0.15102781471631205,0.660490393256023
Sangamon_County,1,1995,691,11123,15453,297,171874757,4549,73294,23985,461,1757954028,4742,136495,28891,556,3943417293,0.15175867055966383,0.6442776735459662
Sangamon_County,1,1996,719,11875,15798,304,187604642,4803,74143,24801,477,1838809988,4995,137893,29859,574,4117345889,0.16016346789312544,0.6369904439337124
Sangamon_County,1,1997,706,12103,16655,320,201576438,4819,74646,26262,505,1960336966,5022,137582,32100,617,4416398229,0.16213862765586903,0.6341862767496763
Sangamon_County,1,1998,695,11330,18131,349,205429364,4856,75454,27872,536,2103077759,5075,142693,33136,637,4728281122,0.15015771198346012,0.6505094718714122
Sangamon_County,1,1999,701,11379,19190,369,218360012,4877,75577,28519,548,2155355037,5097,150932,34234,658,5167000684,0.1505616788176297,0.6728847435043305
Sangamon_County,1,2000,703,11732,18702,360,219410972,4855,77741,28968,557,2252012274,5073,144446,34785,669,5024508688,0.1509113595142846,0.6456089478044739
Sangamon_County,1,2001,681,11425,19330,372,220842154,4741,78120,29924,575,2337625885,4962,145195,36259,697,5264607644,0.14624935995903737,0.6459697901350087
Sangamon_County,1,2002,667,11379,19657,378,223682027,4760,77370,30656,590,2371818825,4982,143382,37554,722,5384546518,0.14707250872431174,0.6412121607515657
Sangamon_County,1,2003,662,11413,20386,392,232671234,4828,75868,31054,597,2355980775,5058,135892,38205,735,5191737714,0.150432329836031,0.6564693759258067
Sangamon_County,1,2004,656,11418,20722,399,236602420,4850,75915,31754,611,2410585676,5082,130213,38483,740,5010976251,0.1504050582888757,0.6525792026201424
Sangamon_County,1,2005,663,11503,20770,399,238906953,4915,77479,32740,630,2536660932,5146,130927,39545,760,5177536845,0.1484660359581306,0.6343921808185705
Sangamon_County,1,2006,669,11532,21262,409,245199614,4978,77453,33491,644,2593958035,5207,130260,40950,788,5334185383,0.14889029475940246,0.6348571257949897
Sangamon_County,1,2007,675,11345,21869,421,248101421,4995,77373,35110,675,2716588188,5246,129851,42707,821,5545467868,0.14662737647499774,0.6228709769296497
Sangamon_County,1,2008,672,11182,22068,424,246756472,4982,77453,36605,704,2835178209,5235,129296,44733,860,5783821328,0.1443714252514428,0.6028684605928152
Sangamon_County,1,2009,659,10860,22697,436,246476810,5007,75833,37230,716,2823259855,5262,126577,45911,883,5811209235,0.14320942070075032,0.6096427612140747
Sangamon_County,1,2010,672,11070,23383,450,258859768,5044,76619,38120,733,2920720001,5301,126750,47100,906,5969926751,0.14448113392239523,0.613405036726128
Sangamon_County,1,2011,686,11693,24478,471,286223349,5043,77655,38682,744,3003850788,5301,129642,48508,933,6288693926,0.15057626682119632,0.6328007858952485
Sangamon_County,1,2012,696,11608,24914,479,289190477,5038,77310,39509,760,3054438119,5295,127758,49420,950,6313765201,0.15014875177855388,0.6305904983674606
Sangamon_County,1,2013,721,11338,24268,467,275139929,5090,76158,40344,776,3072558281,5340,125595,50134,964,6296598092,0.1488747078442186,0.6015268689272258
Sangamon_County,1,2014,728,11649,24522,472,285655272,5195,78148,41486,798,3242021420,5434,128706,51513,991,6629980682,0.1490633157598403,0.591090970447862
Sangamon_County,1,2015,701,12244,24706,475,302503331,5024,79756,43403,835,3461655566,5263,129544,52674,1013,6823628715,0.1535182306033402,0.5692233255765731
Sangamon_County,1,2016,688,12332,24997,481,308259295,4880,80613,43287,832,3489533600,5119,128646,52071,1001,6698750648,0.1529778075496508,0.5774712962321251
Sangamon_County,1,2017,660,11681,25441,489,297169776,4496,79912,44545,857,3559665162,4742,129179,53215,1023,6874228838,0.14617329061968165,0.5711303176563026
Sangamon_County,1,2018,660,11454,25837,497,295944941,4574,79897,46325,891,3701228544,4814,129914,54319,1045,7056797818,0.14335957545339625,0.557733405288721
Sangamon_County,1,2019,642,11114,26843,516,298329950,4582,78660,47563,915,3741308120,4820,130712,56516,1087,7387308779,0.14129163488431223,0.5643672602653323
Sangamon_County,1,2020,638,10498,29367,565,308292109,4555,71028,52021,1000,3694977466,4789,122152,59137,1137,7223771012,0.14780086726361436,0.5645220199534803
Sangamon_County,1,2021,640,11099,32391,623,359498482,4581,73705,54731,1053,4033902900,4812,125059,61030,1174,7632328479,0.15058679872464556,0.5918218194441907
Sangamon_County,1,2022,632,11272,34302,660,386649046,4598,77193,56384,1084,4352452555,4845,127882,62852,1209,8037609082,0.14602360317645383,0.6083640749148694
Sangamon_County,1,2023,630,11218,35413,681,397282346,4658,77039,58608,1127,4515114526,4926,128309,65066,1251,8348579150,0.1456145588597983,0.6042349167349167
Solano_County,1,1990,773,14007,19055,366,266893244,5439,69863,21235,408,1483572650,5620,98877,23581,453,2331622371,0.20049239225341026,0.8973392983282317
Solano_County,1,1991,966,14397,18869,363,271658441,6573,69788,21741,418,1517275192,6758,96970,24309,467,2357263032,0.2062962113830458,0.8678993606549836
Solano_County,1,1992,1000,15093,18965,365,286227141,7137,70902,22873,440,1621756715,7331,98619,25636,493,2528227671,0.21287128712871287,0.8291435316749005
Solano_County,1,1993,1070,15692,19067,367,299199686,7409,72289,23154,445,1673811023,7605,98609,25918,498,2555764068,0.2170731369917968,0.8234862226829057
Solano_County,1,1994,1029,15381,19268,371,296360140,7140,73923,23683,455,1750711970,7336,104365,26839,516,2801089231,0.20806785438902642,0.8135793607228814
Solano_County,1,1995,1076,14987,19080,367,285946595,7746,75216,23835,458,1792761371,7939,101726,25784,496,2622909647,0.19925281854924484,0.8005034612964128
Solano_County,1,1996,1057,15353,19974,384,306655933,7613,77515,24441,470,1894522950,7801,101488,25749,495,2613248064,0.19806489066632266,0.817233337424819
Solano_County,1,1997,1009,15308,20569,396,314869997,7421,80781,25573,492,2065812360,7598,103369,27114,521,2802712541,0.18950000618957427,0.8043248738904313
Solano_County,1,1998,1057,15659,21473,413,336249501,8034,83887,26566,511,2228530264,8340,107646,28143,541,3029529671,0.18666777927450023,0.8082887901829406
Solano_County,1,1999,1060,16010,22222,427,355781386,8110,88143,27840,535,2453874227,8423,112234,29243,562,3282086941,0.18163665861157438,0.7982040229885058
Solano_County,1,2000,978,16081,24113,464,387757258,7716,92466,30165,580,2789213274,8024,117281,31587,607,3704546431,0.17391257327017498,0.7993701309464611
Solano_County,1,2001,997,17184,25256,486,433981333,7888,96055,31777,611,3052381228,8205,121402,33496,644,4066481828,0.17889750663682266,0.79478868363911
Solano_County,1,2002,984,17600,25661,493,451628836,8177,96459,32385,623,3123852963,8544,123484,34005,654,4199108241,0.18246094195461285,0.7923730121970047
Solano_County,1,2003,1015,18117,27271,524,494082059,8746,100169,33306,640,3336218011,9109,126133,35168,676,4435803032,0.1808643392666394,0.8188014171620729
Solano_County,1,2004,1008,18131,26558,511,481529917,9008,101836,35055,674,3569875115,9412,126294,37118,714,4687850593,0.17804116422483207,0.7576094708315504
Solano_County,1,2005,982,18372,26597,511,488641170,9057,105092,36453,701,3830909341,9461,129185,38431,739,4964698816,0.1748182544817874,0.7296244479192384
Solano_County,1,2006,1007,18521,27322,525,506031726,9409,106352,38287,736,4071872940,9870,130804,40225,774,5261629908,0.17414811193019408,0.7136103638310654
Solano_County,1,2007,982,18205,26412,508,480828485,9276,102934,40793,784,4199024577,9726,128081,42932,826,5498713496,0.17686090115996658,0.6474640256906822
Solano_County,1,2008,983,17691,26327,506,465736714,9505,100591,43305,833,4356080272,9979,126324,45264,870,5717944989,0.17587060472606894,0.6079436554670361
Solano_County,1,2009,957,16347,26441,508,432220261,9462,96489,45675,878,4407127873,9935,121581,47287,909,5749261987,0.1694182756583652,0.5788943623426382
Solano_County,1,2010,955,16503,26261,505,433378029,9430,97489,44404,854,4328893569,9920,122105,46273,890,5650118858,0.16928063678979166,0.5914106837221872
Solano_County,1,2011,927,16755,26767,515,448488774,9577,95959,45827,881,4397522808,10066,119442,47657,916,5692213360,0.17460582123615295,0.584087983066751
Solano_County,1,2012,948,16932,26874,517,455041290,9118,98364,47970,923,4718544455,9617,121461,49237,947,5980360385,0.1721361473709894,0.5602251407129456
Solano_County,1,2013,954,17209,27204,523,468145110,9264,102094,49426,951,5046111124,9779,124953,50453,970,6304235405,0.16856034634748368,0.5503985756484442
Solano_County,1,2014,975,17323,28238,543,489170282,9676,104079,50681,975,5274878581,10191,127175,51795,996,6587005351,0.16644087664178173,0.5571713265326257
Solano_County,1,2015,981,18219,30230,581,550764606,9979,107345,52364,1007,5621035542,10466,130980,53453,1028,7001319348,0.16972378778704178,0.5773050187151478
Solano_County,1,2016,990,18459,30637,589,565518896,10340,110636,53250,1024,5891326659,10868,135792,54695,1052,7427140921,0.16684442676886366,0.5753427230046948
Solano_County,1,2017,981,18493,31401,604,580690158,10733,113286,55172,1061,6250212136,11263,138371,56630,1089,7835976592,0.1632417068304998,0.5691473936054521
Solano_County,1,2018,989,18674,32002,615,597615643,11103,116759,57215,1100,6680396728,11620,141574,58642,1128,8302138180,0.15993627900204696,0.5593288473302456
Solano_County,1,2019,971,17890,33389,642,597330713,11297,118234,60687,1167,7175318952,11808,143081,61843,1189,8848502812,0.15131011384204204,0.5501837296290804
Solano_County,1,2020,976,16630,37349,718,621104151,11356,108624,65271,1255,7089960164,11865,132279,66667,1282,8818672349,0.15309692149064663,0.5722143065067181
Solano_County,1,2021,1001,17482,40428,777,706756489,11572,109874,63484,1221,6975232844,12057,132666,65574,1261,8699404612,0.15910952545643192,0.6368218763783
Solano_County,1,2022,998,17514,41518,798,727124241,11957,115517,64403,1239,7439658978,12450,138619,66549,1280,9224947408,0.1516140481487573,0.6446594102759188
Solano_County,1,2023,1000,17413,42324,814,736982636,12378,116650,66128,1272,7713879095,12872,139939,68517,1318,9588161392,0.14927561080154308,0.6400314541495282
Washington_County,1,1990,1081,19210,17037,328,327274719,8450,127790,24265,467,3100836729,8546,139084,24299,467,3379679579,0.15032475154550434,0.7021223985163816
Washington_County,1,1991,1098,19021,17612,339,334988661,9063,132625,25278,486,3352469919,9158,144180,25344,487,3654034620,0.14341941564561733,0.6967323364190204
Washington_County,1,1992,1101,19319,18525,356,357877051,9423,134528,27185,523,3657186381,9522,146835,27190,523,3992383190,0.14360579210275928,0.6814419716755564
Washington_County,1,1993,1178,20348,19026,366,387130009,9974,142780,27719,533,3957643666,10075,155077,27771,534,4306708614,0.14251295699677827,0.6863883978498503
Washington_County,1,1994,1211,22067,19498,375,430266351,10487,151210,28841,555,4361000673,10585,163641,28856,555,4721961253,0.14593611533628728,0.676051454526542
Washington_County,1,1995,1211,22303,20352,391,453910249,10886,160364,31180,600,5000084336,10984,173161,31128,599,5390096249,0.1390773490309546,0.6527261064785118
Washington_County,1,1996,1254,23571,21280,409,501590074,11483,175432,32992,634,5787790431,11578,188783,32859,632,6203240873,0.13435975192667243,0.6450048496605237
Washington_County,1,1997,1336,25074,21884,421,548720103,12507,188440,35144,676,6622441270,12602,201963,34943,672,7057144230,0.13306092124814264,0.6226951969041657
Washington_County,1,1998,1375,26323,23002,442,605487297,13045,194256,37077,713,7202352563,13135,208739,36794,708,7680280615,0.13550675397413722,0.620384605011193
Washington_County,1,1999,1377,27079,23596,454,638964510,13099,199305,39635,762,7899535607,13185,214540,39204,754,8410788614,0.135867138305612,0.5953324082250536
Washington_County,1,2000,1354,27200,24375,469,663009366,13170,207427,45207,869,9377196690,13256,223520,44436,855,9932337173,0.13113046999667352,0.5391864091844183
Washington_County,1,2001,1339,26856,24860,478,667650650,13174,211936,42711,821,9051930212,13262,228453,42222,812,9645819590,0.12671749962252757,0.5820514621526071
Washington_County,1,2002,1348,26633,25645,493,683007147,13421,204214,42387,815,8656051285,13512,221563,41967,807,9298273578,0.13041711146150606,0.6050204072003208
Washington_County,1,2003,1318,26343,25946,499,683501436,13601,201612,43683,840,8807084558,13817,219127,43231,831,9473057880,0.13066186536515684,0.5939610374745324
Washington_County,1,2004,1375,26729,26771,515,715567592,13896,206813,46290,890,9573304231,14131,224146,45766,880,10258328586,0.12924235903932538,0.5783322531864333
Washington_County,1,2005,1451,27824,26578,511,739502368,14586,215797,47490,913,10248081219,14826,235155,46781,900,11000867759,0.12893599076910245,0.5596546641398189
Washington_County,1,2006,1481,29088,26984,519,784904347,15309,225606,48855,940,11022073671,15553,245946,48150,926,11842215856,0.12893274115050132,0.5523283184935012
Washington_County,1,2007,1515,29911,27028,520,808429791,15722,229410,50838,978,11662733585,15982,250580,50045,962,12540319728,0.13038228499193583,0.5316495534836146
Washington_County,1,2008,1537,29612,27052,520,801065009,15397,225603,51991,1000,11729404955,15661,247666,51164,984,12671694305,0.13125711980780397,0.5203208247581312
Washington_County,1,2009,1496,27225,27279,525,742672692,15255,209546,52236,1005,10945823917,15527,231870,51369,988,11910952866,0.12992373989482023,0.5222260509993109
Washington_County,1,2010,1479,27664,27585,530,763102869,15308,212152,55089,1059,11687232447,15584,234706,54002,1039,12674698579,0.13039707379614615,0.500735173991178
Washington_County,1,2011,1473,28117,28201,542,792908970,15576,220897,57781,1111,12763597380,15853,243016,56608,1089,13756631484,0.127285567481677,0.48806701164742733
Washington_County,1,2012,1479,28603,28839,555,824876066,15965,227977,60210,1158,13726542342,16242,249733,58959,1134,14724038398,0.12546441088355403,0.4789735924265072
Washington_County,1,2013,1486,28931,29247,562,846155688,16086,235260,60588,1165,14253933657,16393,256546,59478,1144,15258728326,0.12297458131429057,0.4827193503664092
Washington_County,1,2014,1538,30179,30202,581,911447348,16564,243016,63962,1230,15543664075,16867,264805,62697,1206,16602427954,0.12418523883201106,0.4721866108001626
Washington_County,1,2015,1540,30923,31028,597,959495237,17552,252269,67002,1288,16902383890,17859,274868,65620,1262,18036753506,0.12257946874170032,0.46309065401032806
Washington_County,1,2016,1541,31107,32154,618,1000221679,18146,260165,67106,1290,17458548850,18447,283114,65917,1268,18661869051,0.11956642899698268,0.4791523857777248
Washington_County,1,2017,1577,31879,33476,644,1067185354,18807,266669,69381,1334,18501762639,19104,290034,68162,1311,19769457382,0.11954520397946518,0.4824952076216832
Washington_County,1,2018,1610,32101,34434,662,1105350459,19229,273053,71267,1371,19459775509,19527,295495,70306,1352,20774906553,0.11756325695011591,0.483168928115397
Washington_County,1,2019,1592,31950,35685,686,1140131216,19879,280282,74216,1427,20801339003,20176,303103,73226,1408,22195031586,0.11399233628987948,0.48082623693004206
Washington_County,1,2020,1577,30281,39098,752,1183932055,20428,264548,81057,1559,21443395734,20725,285947,79910,1537,22849920843,0.11446315980464793,0.48235192518844766
Washington_County,1,2021,1562,31558,41860,805,1321029910,21368,270810,87579,1684,23717397677,21670,292473,86171,1657,25202789172,0.11653188582400946,0.4779684627593373
Washington_County,1,2022,1562,32798,44994,865,1475705005,22850,282158,86782,1669,24486206717,23158,304915,85681,1648,26125440706,0.11623983725430433,0.5184715724458989
Washington_County,1,2023,1644,32539,45441,874,1478614583,23557,284978,88273,1698,25156004546,23889,308922,87190,1677,26934878766,0.11418074377671258,0.5147780181935586
